Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
bbbf1bfd-ed60-3566-9e8c-10b1a3737710,SOUTH COUNTY NURSING HOME INC,1101 WEST OUTER 21 ROAD,ARNOLD,MO,630104644,38.4226711,-90.3758287,6362965455,0.0,1
6e6b21d0-dab4-3eb7-90f9-55707dcb3918,NHC RELIANT PSYCHIATRIC SERVICES LLC,840 PASSOVER ROAD,OSAGE BEACH,MO,650652834,38.133614073512945,-92.63026159245814,8556903146,0.0,28
9915da3e-35a8-3646-b98e-fef98b9fc286,GLENDALE GARDENS NURSING & REHAB,3535 E CHEROKEE ST,SPRINGFIELD,MO,658092829,37.17599239649122,-93.221995073541,4178899955,0.0,1
c134e399-b7f2-3667-89bf-901a05e73d05,KINDRED HOSPICE,20101 E JACKSON DRIVE,INDEPENDENCE,MO,640571956,39.04089479528398,-94.34591963522655,8167951333,0.0,20
205f3361-6773-3842-87d1-5e4a3b6ab8e5,URGENT CARE OF KANSAS CITY LLC,4741 S ARROWHEAD,INDEPENDENCE,MO,640557021,39.0924792,-94.4137923,8167956000,0.0,17
f9497f62-bad9-30b4-b718-cbf10cb6571b,MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,FESTUS,MO,630284100,38.2207112,-90.3959504,6369331000,0.0,329
4c6fdb14-7c91-37a2-b73d-3ba4aa1a5a7a,THE RANKEN-JORDAN HOME FOR CONVALESCENT CRIPPLED CHILDREN,11365 DORSETT RD,MARYLAND HEIGHTS,MO,630433411,38.710366050000005,-90.41580356387865,3148726400,0.0,665
486afb04-7c6f-3012-b0c9-983e92d187c0,OUR URGENT CARE LLC,1111 W PEARCE BLVD,WENTZVILLE,MO,633851020,38.810810450000005,-90.87059165,2528139104,0.0,56
74a1d743-099d-3592-9726-ff9c49360f62,TRI-COUNTY FAMILY PRACTICE  LLC,5551 WINGHAVEN BLVD STE 142,O FALLON,MO,633683618,38.752448,-90.747929,6366952510,0.0,45
69912958-93df-37e7-894c-dbda7d064fd4,URGENT CARE OF MISSOURI,1721 LA QUESTA DR STE 5,NEOSHO,MO,648509000,36.8665201,-94.3701651,8554926333,0.0,85
10326809-5b48-33f6-a226-960ffe5601e3,EMPOWERME WELLNESS KANSAS CITY LLC,9101 N AMBASSADOR DR,KANSAS CITY,MO,641547295,39.2482451,-94.650332,8445027996,0.0,18
a0c9c9f3-2c39-3a29-9504-8b6355688b1c,SSM HEALTH CARE ST LOUIS,12303 DEPAUL DR.,BRIDGETON,MO,630442512,38.75105235,-90.43376461011133,3142098814,0.0,1
f46e0745-805f-37a4-929f-17d5f0e106f6,PARKSIDE MANOR,1201 HUNT AVENUE,COLUMBIA,MO,652021367,38.966283,-92.360412,5734491448,0.0,2
aeeece1d-971e-3358-9df7-d50c42a2825d,COMPASS HEALTH INC,102 COMPASS POINT DR,SAINT CHARLES,MO,633014414,38.794162,-90.558283875,8884031071,0.0,57
52bacca5-bcce-3514-beb5-7f878a1c111f,BENTON PARK-SOULARD (STARKLOFF) HEALTH CENTER,2220 LEMP,SAINT LOUIS,MO,631042700,38.607583912543575,-90.21460766950523,3147727100,0.0,51
1ab029de-9f82-350b-a80e-06e9517e2f12,CAMERON REGIONAL MEDICAL CENTER INC,110 N CENTRAL AVE,PATTONSBURG,MO,646700072,40.074223,-94.102117,6603674304,0.0,16
831601fe-1250-3c68-aa1a-cfbd29662972,MERCY HOSPITAL LEBANON,100 HOSPITAL DR,LEBANON,MO,655369210,37.68130705,-92.63406483343294,4175336100,0.0,555
d28d809a-02a5-3ba1-ac12-3ef2d715d195,CURATORS OF THE UNIVERSITY OF MISSOURI,1 HOSPITAL DR,COLUMBIA,MO,652015276,38.93869295,-92.328037303,5738824141,0.0,5
2c8c9281-f515-3e41-ac87-c024ee9b3fb8,MERCY HOSPITAL LINCOLN,1000 E CHERRY ST,TROY,MO,633791513,38.98327725,-90.96355318855402,6365288551,0.0,89
25684cd7-7b4e-3b86-90b8-cbbb4cfa0e31,Columbia Vet Center,4040 Rangeline Street  Suite 105,Columbia,MO,65202,38.991932,-92.32376,573-814-6206 Or 573-814-6206,0.0,820
506f7d29-8807-3f90-b0a5-5f440d12ba85,PREFERRED FAMILY HEALTHCARE INC,900 E LAHARPE ST,WINFIELD,MO,633893027,38.9972723,-90.738458,6606651962,0.0,52
9c8c06bd-923c-322a-920a-8b5519436144,MOUNTAIN VIEW HEALTHCARE,1211 NORTH ASH STREET  PO BOX 879,MOUNTAIN VIEW,MO,655480879,37.00694683332835,-91.70059762024866,4179346818,0.0,2
3cb9d985-50bb-37f3-85da-d9f5bb84bbe2,THREE RIVERS HOSPICE INC,631 N SPRING PARK BLVD,MOUNT VERNON,MO,657127408,37.1069987037834,-93.82612728013137,4174610580,0.0,2
55804e91-fa6d-3bac-8687-9f1b5b9bb496,CRESTVIEW HOME,1313 SOUTH 25TH ST  PO BOX 430,BETHANY,MO,644242634,40.25509434133081,-94.02686833310483,6604253128,0.0,1
9b808eaf-60c6-36f7-8cc5-16eb33d2d428,PARKWAY HEALTH CARE CENTER LLC,2323 SWOPE PKWY,KANSAS CITY,MO,641302638,39.03982348979592,-94.55699963265306,8169241122,0.0,2
995262e0-069d-32d9-b61f-f0e03b8f0263,DELMAR GARDENS SOUTH,5300 BUTLER HILL ROAD,SAINT LOUIS,MO,631284152,38.4816068,-90.3893771,3148420588,0.0,1
8a2c8c9c-1efb-38bc-977c-44a15d50affa,ALI INTERNAL MEDICINE ASSOCIATES  PC,2216 E 32ND ST STE 101,JOPLIN,MO,648042633,37.05472394630873,-94.48773355033558,4176248730,0.0,4
0ba90995-56ca-32fa-a34c-bda00319bf9e,LINCOLN COUNTY NURSING & REHAB,1145 EAST CHERRY STREET  PO BOX 130,TROY,MO,633791520,38.984820885714285,-90.95923214285713,6365285712,0.0,2
1d27f9ab-2e41-37ff-876f-c192788862a0,NHC HEALTHCARE  MARYLAND HEIGHTS,2920 FEE FEE ROAD,MARYLAND HEIGHTS,MO,630431915,38.7230009,-90.4181865,3142910121,0.0,2
150ed18d-364a-3192-b76e-16d8d795908a,LINCOLN FAMILY MEDICINE P.C.,302 NORTH HIGHWAY 65,LINCOLN,MO,653380338,39.0605477,-90.959359,6605473915,0.0,72
240b36d7-d7f2-343e-b9fa-873e59336a1d,UNIVERSITY HEALTH LAKEWOOD CARE CENTER,7900 LEE'S SUMMIT ROAD,KANSAS CITY,MO,641391236,38.971045000000004,-94.39507866513061,8164047000,0.0,27
3ae75030-4ee5-38c8-9d29-a22590864893,MERCY HOSPITAL AURORA,500 PORTER AVE,AURORA,MO,656052365,36.9724863,-93.7211623,4176782122,0.0,63
af4aa338-cd89-37a8-80a0-378d7dbaa3da,BERNARD CARE CENTER,4335 WEST PINE BLVD,ST LOUIS,MO,631082296,38.63985517069129,-90.2522765018999,3143710200,0.0,1
88827c43-19fd-3da1-918d-f42e8212733c,COMPASS HEALTH INC,1800 COMMUNITY,CLINTON,MO,647358804,38.39215,-93.769543,6608858131,0.0,17
4a55999e-d13d-349b-aeb9-6ffa67593bf7,CENTERPOINTE HOSPITAL,4801 WELDON SPRING PARKWAY,WELDON SPRING,MO,633049101,38.7150348,-90.67246132375146,6364417300,0.0,636
b1f8bd20-26f6-318c-a04e-c8e258b56566,WALDO WELLNESS GROUP PC,7210 WORNALL RD,KANSAS CITY,MO,641141345,38.99750348979592,-94.59406191836734,8163332533,0.0,36
cee8171a-8f19-3dfc-b6f6-0cd934795797,WILLOW CARE REHABILITATION & HEALTH CARE CENTER,328 MUNGER LANE,HANNIBAL,MO,634012361,39.71898830816298,-91.40042215295996,5732219122,0.0,20
59f83718-3b33-3d5b-8997-d9188b8169f3,SAMUEL U RODGERS HEALTH CENTER CLAY COUNTY,800 HAINES DRIV3E,LIBERTY,MO,640681006,39.246479,-94.419079,8167921575,0.0,32
1549714c-76fc-31f0-9ebd-882a7530ae72,SWOPE HEALTH SERVICES,8800 BLUE RIDGE BLVD,KANSAS CITY,MO,641384061,38.963888,-94.498765,8169235800,0.0,68
d3c84583-5b33-3689-87fe-b6ae38ee9dec,SWOPE HEALTH SERVICES,204 E NORTH AVE,BELTON,MO,641022013,38.81511155,-94.5319057558361,8169325800,0.0,166
95b3b911-78d1-3a48-b950-8a8159970491,MONTEREY PARK REHABILITATION & HEALTH CARE CENTER,4600 LITTLE BLUE PARKWAY,INDEPENDENCE,MO,640578302,39.0924792,-94.4137923,8167957888,0.0,7
bb5df8d7-a290-3d6d-bb6c-b1ba87590bc8,Farmington CBOC,1580 W. Columbia St,Farmington,MO,63640,37.77193,-90.444756,573-760-1365,0.0,2985
0ece17dc-12e9-39dd-bd28-ec33dd107f12,WOODLAND MANOR NURSING CENTER,100 WOODLAND COURT,ARNOLD,MO,630102030,38.4226711,-90.3758287,6362961400,0.0,7
4cd47651-badf-3a08-b41c-f873faf65365,GRACE HILL SOUTH HEALTH CENTER,3930 S BROADWAY,SAINT LOUIS,MO,631184626,38.5830955065225,-90.22745782195324,3145776232,0.0,9
8ab5afe7-537b-3f89-80c2-95b995252dde,MD HEALTH AND WELLNESS LLC,11903 SAINT CHARLES ROCK RD,BRIDGETON,MO,630442623,38.7464317,-90.4184135,3147392900,0.0,40
95e40308-660b-3433-a4ff-07c47406fe67,BIG SPRINGS MEDICAL ASSOCIATION,315 W. MULBERRY,PILOT KNOB,MO,63663,37.6211611,-90.6404007,5735461001,0.0,39
e7b09328-14dc-3fab-8525-7869cd0ed3f2,URGENT CARE LLC,1025 DUNN RD,FLORISSANT,MO,630318205,38.7745687,-90.3194666,3147361333,0.0,12
ee552df7-f09e-3272-8657-b7ffe8372bf7,SCOTT CITY MEDICAL CLINIC,2102 MAIN STREET,SCOTT CITY,MO,637801337,37.215141714285714,-89.53355673469387,5732640087,0.0,1
e2b30d6c-f6d7-3c44-a418-8ff395f6bd7e,BECK WELLNESS CENTER,5422 SOUTHFIELD CTR,SUNRISE BEACH,MO,650796905,38.1758645,-92.7843553,3148432325,0.0,56
fd57f1e5-55da-3720-a730-0e29775b8e0a,PARKLANE CARE AND REHABILITATION CENTER,401 MAR-LE DRIVE,WENTZVILLE,MO,633851647,38.8063905,-90.8579469,6363329580,0.0,29
50c50424-9185-3d9c-a569-f2b32e65f334,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,640572358,39.04959169999999,-94.34817711698423,8166987000,0.0,127
252b6be3-09a1-3a5c-9dbf-077dd492a68c,GATEWAY MIDWEST HEALTHCARE LLC,1034 S BRENTWOOD BLVD,UNIVERSITY CITY,MO,631302325,38.6569083,-90.3103443,3148336240,0.0,42
07d0cc81-59d8-3a33-885d-0786593ab781,LHW OP LLC,2201 GLENN HENDREN DR,LIBERTY,MO,640683375,39.270521868421056,-94.43440979824561,8167368800,0.0,1
240e62dc-7370-399f-a23c-e0fba78ac852,PREMIER HEALTHCARE STL LLC,703 HESEMANN RIDGE CT,WILDWOOD,MO,630213602,38.5684423,-90.5827083,6367510362,0.0,33
f367399a-06e3-368d-bdc6-10483273ab5e,UNIVERSITY HEALTH TRUMAN MEDICAL CENTER,2301 HOLMES STREET,KANSAS CITY,MO,641281755,39.0857029,-94.57481611350138,8164041000,0.0,68
c31d2efb-2ab3-3801-86ad-5ba95a8a7661,CENTRAL OZARKS MEDICAL CENTER,3870 COLUMBIA AVENUE,OSAGE BEACH,MO,650658689,38.1259916,-92.6723254,5733027490,0.0,27
acaf48f6-355b-3b4a-9dc2-5b4e07db0b47,KANSAS CITY CARE CLINIC,4601 INDEPENDENCE AVE,KANSAS CITY,MO,641242927,39.105441,-94.527837,8167535144,0.0,30
44f779bb-41cc-3421-a7ae-7ff454fa171d,QUALITY HEALTH CARE  INC,330 N STATE ST,DESLOGE,MO,636013041,37.876979312769976,-90.51203272336885,5734315177,0.0,146
da62489a-43ac-36b7-a59e-03e5cea27171,JEWISH FAMILY SERVICES OF ST LOUIS,10950 SCHUETZ RD,SAINT LOUIS,MO,631465704,38.68434469210069,-90.40583033440203,3149931000,0.0,176
4425d7d7-624d-3b73-a543-b9e1bab875fc,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,654012905,37.95319345,-91.78517977231611,5734588899,0.0,11
2ce91b70-6659-36c1-a04d-c3fb958548a2,COMMUNITY LOVING CARE HOSPICE,9 TIFFANY LYNN COURT,WENTZVILLE,MO,633853257,38.8065649,-90.8929662,6366396280,0.0,1
3d456193-df80-3ea7-8207-dfef6a38f345,ST. LOUIS NH LLC,11278 SCHUETZ RD,SAINT LOUIS,MO,631464957,38.6860289375,-90.421066875,3149914066,0.0,1
e38f3a4c-75e2-36bb-8cf8-0db77f491ca0,LEBANON NORTH NURSING & REHAB,596 MORTON RD,LEBANON,MO,655363648,37.66941567532467,-92.65834472727273,4175329173,0.0,1
bbbb43d0-ac5d-3fd7-b924-7ea0756a7574,PREMIERE HOME HEALTH,22 PORTWEST COURT,SAINT CHARLES,MO,633035985,38.757434758792904,-90.53476542055898,6369160022,0.0,14
1f90df6b-5d8f-3703-aeb5-3e747f1ece25,CHILDREN'S MERCY HOME CARE,700 NW ARGOSY PARKWAY  SUITE 200,RIVERSIDE,MO,641501512,39.16376,-94.617802,8167014300,0.0,4
ec3fd9e2-e2e2-314a-8e15-1472085bf795,TI-CARNEGIE VILLAGE  LLC,105 BERNARD DRIVE,BELTON,MO,640126181,38.81391777752815,-94.52220052994814,8163228444,0.0,2
caaaa1f5-f232-3b2e-b4f1-00fe25d2ddfc,BELTON REGIONAL MEDICAL CENTER,17065 S 71 HIGHWAY,BELTON,MO,640125108,38.8108097,-94.5313502,8163481236,0.0,769
5239e18f-1153-3c35-997f-95ce2c0ebf98,ST PETERS MANOR CARE CENTER,230 SPENCER ROAD,SAINT PETERS,MO,633762425,38.787085149999996,-90.60540913339278,6364412750,0.0,1
2042dfd9-5b8d-3bce-9dae-1c1b3d6d9333,PROMPT MEDICAL CLINIC INC.,1325 S NOLAND RD,INDEPENDENCE,MO,640551338,39.07695153061225,-94.41386144897959,8162526647,0.0,27
8c4dba06-34dc-3132-adee-71d2fc1ba809,JPAM MANAGEMENT & CONSULTING INC,4359 TAFT AVE,SAINT LOUIS,MO,631161533,38.58726366376032,-90.26775872333393,3147522022,0.0,1
697e6415-e86f-3c62-9f36-f4c564cdeebf,FREEMAN NEOSHO HOSPITAL,510 PARK ST,ANDERSON,MO,648319280,36.664112,-94.443171,4178450545,0.0,38
a28749f8-aeda-32a0-880e-23d3c72d48ff,COX MONETT HOSPITAL,1000 E US HIGHWAY 60,MONETT,MO,657081436,36.9289518,-93.9277149,4173541400,0.0,24
97f03be0-abae-32b9-ad8d-92fd603f77e0,PRIME HEALTHCARE SERVICES - BLUE SPRINGS LLC,201 NW R D MIZE RD,BLUE SPRINGS,MO,640142513,39.0246564,-94.2660839,8162285900,0.0,225
43f99d32-55ce-3bcf-97da-b5e34dd000e8,HERITAGE WELLNESS SOLUTIONS LLC,103 S JEFFERSON ST,RAYMORE,MO,640838100,38.80399512244898,-94.45553593877551,8163221990,0.0,54
1a23b33c-7dc6-301e-9dae-885ef518ecae,SSM HEALTH CARE ST LOUIS,300 1ST CAPITOL DR,SAINT CHARLES,MO,633012844,38.7946252,-90.519829,6369475000,0.0,58
75afe8fd-04c7-3192-beb5-be4711fe9919,PARKLAND HEALTH CENTER - BONNE TERRE,7245 RAIDER ROAD,BONNE TERRE,MO,636283767,37.91173235,-90.5329524672214,5733581400,0.0,205
5e9b3f88-4951-3991-98ce-6ed85ce4d75b,RUSK REHABILITATION CENTER LLC,315 BUSINESS LOOP 70 W,COLUMBIA,MO,652033248,38.9676682,-92.3631324,5738172703,0.0,36
487cd03b-6757-31bd-9ffa-ff6c8fdac331,SOUTHSIDE MEDICAL CENTER,1120 SOUTH SPRINGFIELD AVENUE,BOLIVAR,MO,656132512,37.60408889795918,-93.40607689795918,4173286653,0.0,2
6546523c-4ba4-3a8f-8c95-a3cdd0c4d36e,FREEMAN NEOSHO HOSPITAL,113 W HICKORY ST,NEOSHO,MO,648501705,36.866538399999996,-94.36933232179094,4173471234,0.0,35
fbf01c1f-3276-3dae-b769-7a6027fd56dc,COMPASS HEALTH INC,8075 MEXICO RD,SAINT PETERS,MO,633761148,38.787103,-90.6709542,5732345258,0.0,24
735a2c0a-8e1c-3969-841f-ad3d0b5559ec,AFFINIA HEALTHCARE,1430 OLIVE ST,SAINT LOUIS,MO,631032303,38.630175699999995,-90.20125185,3142063700,0.0,56
c645a2c2-f3ce-3fff-93c5-c0e5faf4dd01,MERCY HOSPITAL AURORA,500 PORTER AVE,AURORA,MO,656052365,36.9724863,-93.7211623,4176782122,0.0,11
e1d6a3fc-4599-3a88-b25a-6beec12636f5,SUNTERRA DARDENNE PRAIRIE OC LLC,7275 HIGHWAY N,DARDENNE PRAIRIE,MO,633687128,38.7650972,-90.7284841,2087108066,0.0,1
1f231b95-5bdc-3db0-b58a-111423495206,MERCY CLINIC PEDIATRICS-ROLLA,1605 MARTIN SPRINGS DRIVE  STE 250,ROLLA,MO,654012980,37.940279700000005,-91.79712313168274,5733419163,0.0,20
8ec158f9-2ef5-3cd4-b082-8c8fea3fb031,MEDERI CARETENDERS,1041 PERUQUE CROSSING CT.  SUITE B,O FALLON,MO,633662362,38.8067674,-90.7671489,3149912377,0.0,5
628e59da-9993-3a51-832c-d1a3ea86e62d,SPRINGFIELD REHABILITATION & HEALTH CARE CENTER,2800 SOUTH FORT AVENUE  PO BOX 3438GS,SPRINGFIELD,MO,658073480,37.164105,-93.309099,4178820035,0.0,4
07654c0a-d407-35bb-861a-d339f7914a41,MIDWEST TOTAL URGENT CARE  LLC,8 N FRENCH LN,PERRYVILLE,MO,637751577,37.727064500000004,-89.88355336486487,5737686986,0.0,201
c2e684d4-9f02-3723-b2f3-34f68dbb5814,COMPASSIONATE HEALTH CARE OF ST LOUIS INC,4191 CRESCENT DR,SAINT LOUIS,MO,631291000,38.5068389,-90.3365542,3149391322,0.0,119
292a42ac-be6d-3fd1-a78f-6b1c580e1e2f,BETTY JEAN KERR PEOPLES HEALTH CENTERS,11300 DUNN RD,SAINT LOUIS,MO,631381047,38.774914949999996,-90.2344421195417,3143677848,0.0,32
bbe4e0bb-76ce-3e61-8587-0fdb9d16ffb8,TO YOUR HEALTH MEDICAL CLINIC  INC,2614 FORUM BOULEVARD,COLUMBIA,MO,652035431,38.92350840183671,-92.3652160144852,5734453430,0.0,49
df4b6641-db64-352d-94f5-56ca73447bde,KINDRED HOSPITAL NORTHLAND,500 NW 68TH STREET,KANSAS CITY,MO,641182455,39.219064200000005,-94.58727725195916,8164206300,0.0,136
85dad930-d372-3f00-a57f-0831c959d3ea,MARK TWAIN MANOR,11988 MARK TWAIN LANE,BRIDGETON,MO,630442825,38.7448842,-90.430867,3142918240,0.0,19
d9b1b6d9-a6db-3048-a30f-a7ac6640be81,SCENIC NURSING AND REHABILITATION CENTER  LLC,1333 SCENIC DRIVE,HERCULANEUM,MO,630481550,38.2614599,-90.392252,6369312995,0.0,30
84dac909-0a44-3592-baeb-34d8271fa0c4,LACOBA HOMES INC,850 HIGHWAY 60  PO BOX 885,MONETT,MO,657089376,36.9289518,-93.9277149,4172357895,0.0,45
8ae8b411-ca69-3908-91fa-a37808117c60,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,644242701,40.264392400000006,-94.02533600604039,6604250284,0.0,143
93d0776a-4ad7-3043-9065-67e4bac79831,CARRIAGE SQUARE REHAB AND HEALTHCARE CENTER,4009 GENE FIELD ROAD,SAINT JOSEPH,MO,645061864,39.792214838383835,-94.79428122222221,8163641526,0.0,25
9f71dd6f-aeba-3060-9d2d-2317aaadb00f,MCDONALD COUNTY LIVING CENTER,1000 PATTERSON STREET,ANDERSON,MO,648317327,36.642648,-94.43653,4178453351,0.0,60
34d72ff8-cfbb-3c96-9791-71aef3cfeb76,ARROWHEAD RETIREMENT OPERATIONS LLC,6100 ARROWHEAD DRIVE,OSAGE BEACH,MO,650652754,38.1189735,-92.6950847,5733027111,0.0,2
22d56b0a-9bd4-30d6-ba47-18a3b05f8664,MT VERNON PLACE CARE CENTER  INC,1425  SOUTH LANDRUM,MOUNT VERNON,MO,657121912,37.1036666,-93.8185401,4174662260,0.0,1
0c4d2055-1017-382f-8733-7560a3483ab8,BELLEVIEW INVESTMENT GROUP LLC,23144 HIGHWAY 32,BELLEVIEW,MO,636236346,37.6875489,-90.7404036,5736975311,0.0,2
d81b80a9-d436-3927-9dae-c9cfd054edff,OZARK REHABILITATION & HEALTH CARE CENTER,1083 OZARK CARE DRIVE  PO BOX 270,OSAGE BEACH,MO,650653016,38.11709327069674,-92.68531015103524,5733481711,0.0,4
d8c693f2-8b25-39b9-b6a6-6c5403f8da07,BEAUTIFUL SAVIOR HOME,1003 SOUTH CEDAR STREET,BELTON,MO,640123703,38.798917646988045,-94.53114058962471,8163310781,0.0,55
6995b050-4834-3019-9f39-2e5fd0e93ede,GGCC LLC,2900 NE KENDALLWOOD PKWY,GLADSTONE,MO,641191831,39.2017851,-94.54561456064036,9133754860,0.0,2
e168fadf-fa14-3063-bdcd-0499f02372b4,WEIKART HEALTHCARE GROUP LLC,1002 PERUQUE CROSSING CT,OFALLON,MO,633662362,38.8023739,-90.7479871,6362945900,0.0,58
fc414030-7b92-3587-a3c1-5f0d32f3adc0,CRYSTAL CREEK HEALTH AND REHABILITATION CENTER,250 NEW FLORISSANT ROAD SOUTH,FLORISSANT,MO,630316716,38.7847881,-90.3247293,3148382211,0.0,9
a5db4f7d-4e37-3d6e-9e5d-bee46280006c,CHERYL G WILLIAMS DO PC,1011 S EAST ST,MOUNT VERNON,MO,657121331,37.09551026532424,-93.81069372316884,4174667191,0.0,33
a27f917b-8762-35ac-9b28-bc1fc1913ba6,BEST MEDICAL CARE LLC,12800 BOENKER LANE,BRIDGETON,MO,630442438,38.7596756,-90.43873427205948,(314) 744-3444,0.0,90
d9ff6d0a-963f-38de-9a1d-995671c90d43,COLUMBIA URGENT CARE  INC,619 N. PROVIDENCE ROAD,COLUMBIA,MO,652034355,38.95850373469388,-92.334225,4047354572,0.0,1
3c36330a-e9b9-3b79-9ab8-76c895f069f2,SHANGRI-LA REHAB & LIVING CENTER,930 NE DUNCAN RD,BLUE SPRINGS,MO,640142173,39.037409146519764,-94.25114427317244,8162296677,0.0,6
5ce7884e-0d47-3f9a-a70c-e3b3a0ae04a9,COMMUNITY TREATMENT INC.,501 WESTWIND DR,FESTUS,MO,630281537,38.224034,-90.414136,6369312700,0.0,47
4160ee16-5e5b-3043-a9b6-a27bbc92abb0,BETTY JEAN KERR PEOPLES HEALTH CENTERS,4055 LINDELL BLVD,SAINT LOUIS,MO,631083201,38.639812275423296,-90.24470129652335,3145357701,0.0,22
60323e1f-bd41-3d1a-987e-502051181191,LEWIS & CLARK GARDENS,1221 BOONES LICK ROAD,SAINT CHARLES,MO,633012328,38.7946252,-90.519829,6369466140,0.0,1
39f28c36-a37a-3adc-af62-c26b7d203ca9,BENTLEYS EXTENDED CARE,3060 ASHBY ROAD,ST LOUIS,MO,631141342,38.711892378086915,-90.38893796438862,3144260433,0.0,18
091c14d2-a819-3557-b1ce-6383265cd5e6,ST LOUIS FORENSIC TREATMENT CENTER,5400 ARSENAL ST,SAINT LOUIS,MO,631391463,38.605999,-90.280051,3146448000,0.0,140
2ee217c3-12fc-3ec5-970a-250d21603578,KATY TRAIL COMMUNITY HEALTH-WARSAW,17571 N DAM ACCESS ROAD,WARSAW,MO,653556396,38.2442186,-93.3774013,6604382717,0.0,34
c15a87de-64c8-3656-9a32-0999f74cd255,OCH LAWRENCE COUNTY CLINIC,108 S HICKORY,MOUNT VERNON,MO,65712,37.1036666,-93.8185401,4174664110,0.0,4
63af20fe-0681-3007-a240-3395b11fa42c,INSTITUTE FOR RESEARCH AND EDUCATION IN FAMILY MEDICINE,9417 S BROADWAY,WEBSTER GROVES,MO,631192418,38.592339,-90.3564329,3148334030,0.0,49
1fb7c41e-ccd6-380b-a120-3b0176fa3f6d,MCDONAGH MEDICAL CENTER INC.,2800 NE KENDALLWOOD PKWY,GLADSTONE,MO,641192097,39.20100015,-94.54654758476369,8164535940,0.0,59
aedd3d87-816e-3e50-b32f-8663f9c38e92,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,647351192,38.389504349999996,-93.76850249921787,6608855511,0.0,73
d1666e17-32b5-32b6-832f-bf93c1b877a5,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,648501769,36.866538399999996,-94.36933232179094,4174511234,0.0,6
3ee8345c-18fb-305e-9227-1c440864485e,STONEBRIDGE FLORISSANT,6768 NORTH HIGHWAY 67,FLORISSANT,MO,630342742,38.8026591,-90.3111839,3147419101,0.0,7
bcdc40bb-9169-3093-84dd-18f98f8dd8a8,GREAT MINES HEALTH CENTER,512 STATE ST RM 101,MINERAL POINT,MO,636608208,37.9447722,-90.7242964,5734389355,0.0,93
7ee8d931-a7e9-31b0-87e1-09430067e012,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT PETERS,MO,633763386,38.791612,-90.5958468,3146535000,0.0,18
9c623f61-eead-3f0e-944a-fdef15da07a3,URGENT CARE EXPRESS LLC,4776 VERONA DR,SAINT JOSEPH,MO,645065030,39.7686055,-94.8466322,8163969500,0.0,53
9ed18f7b-62d9-35e5-9a78-2158eadf3ad0,BOULWARE MEDICAL CLINIC L.L.C.,1131 W KANSAS ST,LIBERTY,MO,640682281,39.244599384615384,-94.4404333076923,8167925577,0.0,33
c8fb7639-607c-3388-864a-f07ee7d253e7,METRO URGENT CARE LLC,123 CONCORD PLAZA SHOPPING CTR,SAINT LOUIS,MO,631281307,38.6319657,-90.2428756,3144161927,0.0,4
3c24f526-5ca8-3d98-8504-109b980cdf0b,DELMAR GARDENS NORTH,4401 PARKER ROAD,BLACK JACK,MO,630334266,38.7962773,-90.2732074,3143551516,0.0,6
8b301428-f971-3ca3-8ae9-80e933f17255,GREEN PARK SENIOR LIVING COMMUNITY,9350 GREEN PARK ROAD,SAINT LOUIS,MO,631237211,38.524527496944664,-90.33375947965683,3148450900,0.0,20
d3308e3e-b32f-3d84-a6ed-1c0eb10d6252,TOTAL ACCESS URGENT CARE PC,9556 MANCHESTER RD,WENTZVILLE,MO,633853817,38.8244136,-90.8683119,3149612255,0.0,4
5dc8390c-b8da-32dd-a587-e4b8706574db,MIDWEST DIVISION - RMC  LLC,2323 E 63RD ST,KANSAS CITY,MO,641303462,39.012570777777775,-94.55996891111111,8164448161,0.0,100
33a6fd09-77aa-30c9-9a89-689a5d4a9b07,PROMEDICA HOSPICE,12101 WOODCREST EXECUTIVE DRIVE  SUITE 102,WENTZVILLE,MO,633853537,38.8244136,-90.8683119,3144530990,0.0,1
894857d7-6b20-357a-ac46-1797bb87bac5,TIFFANY SPRINGS REHABILITATION & HEALTH CARE CENTER LLC,9191 N AMBASSADOR DRIVE,KANSAS CITY,MO,64154,39.258194583333335,-94.64953141666666,8164916190,0.0,1
f4c2cf2b-4748-3e8c-b488-3ba20f6df090,TERRACE HOME HEALTH INDEPENDENCE  LLC,4721 S CLIFF AVE STE 211,INDEPENDENCE,MO,640556969,39.03244973737373,-94.36472994949496,8164410000,0.0,10
065cd824-f1ba-3928-92f3-89d787fc8b92,CITIZENS MEMORIAL HOSPITAL DISTRICT,1500 N OAKLAND AVE,BOLIVAR,MO,656133011,37.626443949999995,-93.42008543862639,4173266000,0.0,1
